Distance,Height,Angle,PathLoss,
-27.021,1.88,0,NaN,74.9966239952
-27.262,1.88,0,99.622,74.95409903
-27.492,1.88,0,99.548,74.9134961752
-27.723,1.88,0,99.541,74.8726983608
-27.953,1.88,0,99.6,74.8320589297
-28.183,1.88,0,NaN,74.7914014227
-28.422,1.88,0,99.508,74.7491339426
-28.652,1.88,0,NaN,74.7084399336
-28.889,1.88,0,99.55,74.66648887
-29.12,1.88,0,99.632,74.6255818677
-29.349,1.88,0,NaN,74.5850116251
-29.586,1.88,0,NaN,74.5430059471
-29.824,1.88,0,NaN,74.5008045943
-30.299,1.88,0,99.581,74.4165244908
-30.527,1.88,0,99.624,74.3760443881
-30.755,1.88,0,99.641,74.3355478012
-30.983,1.88,0,NaN,74.2950348445
-31.22,1.88,0,99.617,74.2529054634
-31.447,1.88,0,99.658,74.2125373448
-31.674,1.88,0,99.633,74.1721533453
-31.901,1.88,0,NaN,74.1317535787
-32.138,1.88,0,99.623,74.0895573855
-32.364,1.88,0,99.641,74.0493038914
-32.591,1.88,0,99.584,74.0088568982
-32.817,1.88,0,99.58,73.9685728805
-33.043,1.88,0,NaN,73.9282738048
-33.276,1.88,0,99.632,73.8867108824
-33.502,1.88,0,NaN,73.846381573
-33.736,1.88,0,99.548,73.8046091741
-33.962,1.88,0,99.589,73.7642500356
-34.187,1.88,0,NaN,73.7240550909
-34.421,1.88,0,99.666,73.6822372424
-34.646,1.88,0,NaN,73.6420133645
-34.88,1.88,0,99.599,73.6001656699
-35.104,1.88,0,99.663,73.560092259
-35.328,1.88,0,NaN,73.5200051897
-35.562,1.88,0,99.645,73.4781140537
-35.785,1.88,0,99.648,73.4381785194
-36.009,1.88,0,99.675,73.3980506145
-36.232,1.88,0,NaN,73.3580887351
-36.465,1.88,0,99.609,73.3163209829
-36.688,1.88,0,99.628,73.2763326882
-36.911,1.88,0,99.673,73.2363316449
-37.133,1.88,0,NaN,73.1964974263
-37.584,1.88,0,NaN,73.1155348465
-37.815,1.88,0,99.565,73.0740466676
-38.036,1.88,0,NaN,73.0343422757
-38.487,1.88,0,99.675,72.953279903
-38.707,1.88,0,99.613,72.9137196446
-38.927,1.88,0,NaN,72.8741479667
-39.156,1.88,0,99.59,72.8329454341
-39.375,1.88,0,99.651,72.7935307871
-39.594,1.88,0,99.678,72.7541051505
-39.812,1.88,0,99.677,72.7148487316
-40.03,1.88,0,99.614,72.6755816354
-40.247,1.88,0,NaN,72.6364841647
-40.474,1.88,0,NaN,72.5955738713
-40.699,1.88,0,99.655,72.5550129412
-40.915,1.88,0,99.627,72.5160641791
-41.131,1.88,0,NaN,72.4771054627
-41.353,1.88,0,99.601,72.4370542958
-41.568,1.88,0,99.639,72.3982561911
-41.782,1.88,0,99.668,72.3596290576
-41.997,1.88,0,NaN,72.3208119962
-42.22,1.88,0,99.673,72.2805407054
-42.433,1.88,0,99.639,72.2420660186
-42.646,1.88,0,NaN,72.2035823628
-42.868,1.88,0,NaN,72.1634631997
-43.09,1.88,0,99.684,72.1233345158
-43.302,1.88,0,99.663,72.0850046477
-43.514,1.88,0,99.697,72.0466662999
-43.725,1.88,0,99.628,72.0085004718
-43.936,1.88,0,99.629,71.9703264398
-44.147,1.88,0,NaN,71.9321443017
-44.366,1.88,0,NaN,71.8925060317
-44.585,1.88,0,99.627,71.8528592444
-44.795,1.88,0,99.627,71.8148338794
-45.004,1.88,0,99.703,71.7769820081
-45.213,1.88,0,99.673,71.7391226709
-45.421,1.88,0,99.663,71.7014371614
-45.63,1.88,0,99.656,71.6635632141
-45.837,1.88,0,99.643,71.6260446202
-46.045,1.88,0,NaN,71.5883377773
-46.261,1.88,0,99.668,71.5491733459
-46.467,1.88,0,99.658,71.5118152254
-46.674,1.88,0,NaN,71.4742691054
-46.886,1.88,0,99.597,71.4358092627
-47.092,1.88,0,99.61,71.3984313978
-47.297,1.88,0,99.544,71.3612287027
-47.501,1.88,0,NaN,71.3242013593
-47.714,1.88,0,NaN,71.2855340335
-47.927,1.88,0,99.666,71.2468602468
-48.13,1.88,0,NaN,71.2099962113
-48.342,1.88,0,99.605,71.17149174
-48.544,1.88,0,99.647,71.1347978389
-48.746,1.88,0,99.635,71.0980984853
-48.948,1.88,0,99.645,71.0613937665
-49.149,1.88,0,99.688,71.0248655154
-49.35,1.88,0,NaN,70.9883321248
-49.558,1.88,0,99.701,70.9505211077
-49.758,1.88,0,NaN,70.9141593464
-50.37,1.88,0,99.807,70.8028627179
-50.569,1.88,0,NaN,70.7666637918
-50.775,1.88,0,99.88,70.7291868608
-50.972,1.88,0,99.846,70.6933429069
-51.169,1.88,0,99.864,70.6574947687
-51.366,1.88,0,NaN,70.6216425277
-51.57,1.88,0,NaN,70.5845121122
-51.969,1.88,0,100.21,70.5118772685
-52.164,1.88,0,NaN,70.4763733666
-52.367,1.88,0,100.22,70.4394090542
-52.561,1.88,0,NaN,70.4040799742
-52.762,1.88,0,100.3,70.3674725282
-52.956,1.88,0,NaN,70.3321365692
-53.154,1.88,0,NaN,70.2960686729
-53.355,1.88,0,100.33,70.2594509055
-53.547,1.88,0,100.23,70.2244696318
-53.738,1.88,0,NaN,70.1896676157
-53.937,1.88,0,100.17,70.1534048886
-54.128,1.88,0,100.12,70.1185971242
-54.318,1.88,0,NaN,70.0839689189
-54.516,1.88,0,NaN,70.0478799188
-54.713,1.88,0,100.05,70.0119704671
-54.902,1.88,0,100.06,69.9775167941
-55.091,1.88,0,100.15,69.9430607728
-55.279,1.88,0,NaN,69.9087848005
-55.668,1.88,0,100.34,69.8378558665
-55.855,1.88,0,100.49,69.8037557878
-56.042,1.88,0,NaN,69.7696537685
-56.236,1.88,0,NaN,69.7342732272
-56.429,1.88,0,100.6,69.6990731403
-56.615,1.88,0,NaN,69.6651480013
-56.808,1.88,0,100.59,69.6299443801
-56.992,1.88,0,NaN,69.5963808083
-57.184,1.88,0,100.5,69.5613563904
-57.368,1.88,0,100.57,69.5277898974
-57.552,1.88,0,100.59,69.494222077
-57.734,1.88,0,100.66,69.4610178842
-57.917,1.88,0,100.59,69.4276300732
-58.099,1.88,0,100.65,69.3944236034
-58.281,1.88,0,NaN,69.3612160958
-58.47,1.88,0,100.83,69.3267303477
-58.651,1.88,0,100.87,69.2937033977
-58.831,1.88,0,NaN,69.2608580925
-59.019,1.88,0,100.9,69.2265521861
-59.198,1.88,0,100.89,69.1938878796
-59.378,1.88,0,100.89,69.1610404617
-59.556,1.88,0,NaN,69.1285574561
-59.918,1.88,0,100.76,69.0624950506
-60.096,1.88,0,NaN,69.0300107318
-60.281,1.88,0,100.78,68.9962486118
-60.457,1.88,0,NaN,68.9641287248
-60.641,1.88,0,100.85,68.9305486487
-60.817,1.88,0,NaN,68.8984284511
-60.999,1.88,0,100.83,68.865213182
-61.174,1.88,0,100.87,68.8332754211
-61.349,1.88,0,100.79,68.8013377165
-61.523,1.88,0,100.71,68.7695826264
-61.696,1.88,0,NaN,68.738010205
-61.877,1.88,0,NaN,68.7049780276
-62.234,1.88,0,100.84,68.6398271303
-62.406,1.88,0,100.82,68.6084384763
-62.577,1.88,0,NaN,68.5772327583
-62.755,1.88,0,101.07,68.5447501415
-62.926,1.88,0,NaN,68.5135454942
-63.103,1.88,0,100.94,68.4812465865
-63.272,1.88,0,100.81,68.4504081781
-63.441,1.88,0,100.76,68.4195704687
-63.61,1.88,0,NaN,68.3887335104
-63.785,1.88,0,100.7,68.3568025961
-63.953,1.88,0,100.64,68.3261497822
-64.12,1.88,0,NaN,68.2956803155
-64.294,1.88,0,NaN,68.2639346837
-64.638,1.88,0,NaN,68.2011764216
-64.81,1.88,0,100.1,68.1697990028
-64.975,1.88,0,100.07,68.1396997127
-65.14,1.88,0,100.17,68.1096015887
-65.304,1.88,0,100.29,68.079687081
-65.467,1.88,0,100.37,68.0499562146
-65.63,1.88,0,NaN,68.020226627
-65.8,1.88,0,100.19,67.9892217214
-65.962,1.88,0,99.851,67.9596772601
-66.124,1.88,0,NaN,67.9301342018
-66.293,1.88,0,99.467,67.8993161362
-66.454,1.88,0,99.415,67.8699584279
-66.614,1.88,0,NaN,67.8407845742
-66.781,1.88,0,99.838,67.8103360162
-66.941,1.88,0,100,67.7811653733
-67.1,1.88,0,NaN,67.7521786696
-67.265,1.88,0,99.857,67.7220998845
-67.424,1.88,0,NaN,67.6931166107
-67.587,1.88,0,99.517,67.6634060136
-67.744,1.88,0,NaN,67.6347908391
-67.908,1.88,0,99.433,67.6049017408
-68.065,1.88,0,99.486,67.57629027
-68.221,1.88,0,NaN,67.5478628946
-68.384,1.88,0,99.523,67.5181619533
-68.539,1.88,0,NaN,67.4899206848
-68.701,1.88,0,99.573,67.4604060882
-68.855,1.88,0,99.645,67.4323510182
-69.01,1.88,0,NaN,67.4041157967
-69.17,1.88,0,99.529,67.3749719339
-69.323,1.88,0,99.321,67.3471052191
-69.477,1.88,0,NaN,67.3190584855
-69.636,1.88,0,99.44,67.290103413
-69.788,1.88,0,NaN,67.2624252869
-69.944,1.88,0,99.714,67.2340210598
-70.096,1.88,0,99.62,67.2063473973
-70.247,1.88,0,99.308,67.1788580356
-70.397,1.88,0,99.219,67.1515529668
-70.547,1.88,0,99.371,67.1242501708
-70.697,1.88,0,99.574,67.0969496838
-70.846,1.88,0,NaN,67.0698335215
-71.001,1.88,0,99.614,67.0416279265
-71.15,1.88,0,NaN,67.0145165943
-71.304,1.88,0,99.446,66.9864980305
-71.451,1.88,0,99.602,66.9597554861
-71.598,1.88,0,99.572,66.9330153676
-71.745,1.88,0,99.514,66.9062777086
-71.891,1.88,0,NaN,66.8797244064
-72.043,1.88,0,99.829,66.8520825216
-72.188,1.88,0,NaN,66.8257161707
-72.339,1.88,0,NaN,66.7982614829
-72.489,1.88,0,99.751,66.7709913616
-72.633,1.88,0,99.89,66.7448146548
-72.777,1.88,0,100.18,66.7186405364
-72.92,1.88,0,100.28,66.6926507756
-73.063,1.88,0,100.11,66.6666636297
-73.205,1.88,0,99.788,66.6408608304
-73.347,1.88,0,99.908,66.6150606704
-73.489,1.88,0,NaN,66.5892631803
-73.636,1.88,0,100.26,66.5625601727
-73.777,1.88,0,100.15,66.5369498338
-73.918,1.88,0,NaN,66.5113422177
-74.062,1.88,0,100.18,66.4851926
-74.202,1.88,0,100.22,66.459772143
-74.341,1.88,0,100.31,66.4345360034
-74.48,1.88,0,NaN,66.4093026253
-74.624,1.88,0,100.51,66.3831645141
-74.763,1.88,0,NaN,66.3579368458
-74.907,1.88,0,100.5,66.3318047107
-75.045,1.88,0,100.87,66.3067643114
-75.182,1.88,0,100.65,66.2819081964
-75.32,1.88,0,NaN,66.2568735304
-75.462,1.88,0,NaN,66.2311162688
-75.604,1.88,0,100.81,66.2053621274
-75.74,1.88,0,100.44,66.1806991424
-75.875,1.88,0,100.51,66.156220387
-76.01,1.88,0,100.8,66.1317445309
-76.144,1.88,0,NaN,66.1074528703
-76.284,1.88,0,NaN,66.0820766293
-76.422,1.88,0,100.61,66.05706604
-76.555,1.88,0,100.11,66.0329646016
-76.688,1.88,0,100.02,66.0088661037
-76.82,1.88,0,NaN,65.9849517292
-76.957,1.88,0,99.955,65.9601346216
-77.088,1.88,0,NaN,65.9364073862
-77.225,1.88,0,100.06,65.9115965617
-77.355,1.88,0,99.665,65.8880564499
-77.484,1.88,0,99.581,65.8647003325
-77.614,1.88,0,99.534,65.8411661222
-77.742,1.88,0,NaN,65.8179969044
-77.876,1.88,0,99.478,65.7937447657
-78.004,1.88,0,99.251,65.7705815624
-78.131,1.88,0,NaN,65.7476022585
-78.263,1.88,0,NaN,65.7237213811
-78.521,1.88,0,NaN,65.6770544036
-78.65,1.88,0,99.438,65.6537255656
-78.776,1.88,0,NaN,65.6309422805
-78.905,1.88,0,99.483,65.6076196518
-79.03,1.88,0,99.357,65.5850232335
-79.153,1.88,0,99.496,65.5627912869
-79.277,1.88,0,NaN,65.5403815536
-79.405,1.88,0,99.84,65.5172520646
-79.528,1.88,0,99.822,65.4950290958
-79.65,1.88,0,99.725,65.4729897488
-79.771,1.88,0,99.987,65.4511339702
-79.893,1.88,0,99.963,65.4291005261
-80.014,1.88,0,100.28,65.4072506389
-80.134,1.88,0,100.33,65.3855842537
-80.255,1.88,0,100.36,65.3637402823
-80.374,1.88,0,100.46,65.3422602918
-80.494,1.88,0,100.75,65.3206027509
-80.613,1.88,0,NaN,65.2991286359
-80.737,1.88,0,100.9,65.2767553878
-80.856,1.88,0,100.82,65.2552873185
-80.974,1.88,0,100.87,65.2340026026
-81.092,1.88,0,100.43,65.2127208408
-81.21,1.88,0,100.45,65.1914420497
-81.327,1.88,0,100.23,65.1703465373
-81.444,1.88,0,100.13,65.1492539787
-81.561,1.88,0,99.969,65.1281643903
-81.677,1.88,0,99.787,65.1072580033
-81.793,1.88,0,99.803,65.0863545681
-81.908,1.88,0,NaN,65.0656342645
-82.028,1.88,0,99.653,65.0440162049
-82.143,1.88,0,99.409,65.0233019104
-82.257,1.88,0,99.313,65.002770666
-82.37,1.88,0,NaN,64.9824224098
-82.489,1.88,0,NaN,64.9609968417
-82.605,1.88,0,99.654,64.9401145171
-82.717,1.88,0,99.668,64.9199551947
-82.829,1.88,0,99.708,64.8997987575
-82.94,1.88,0,99.702,64.8798251493
-83.051,1.88,0,99.815,64.859854403
-83.163,1.88,0,100.1,64.839706655
-83.272,1.88,0,100.15,64.8201014038
-83.381,1.88,0,100.32,64.8004989525
-83.491,1.88,0,100.36,64.7807195141
-83.599,1.88,0,100.65,64.7613025022
-83.707,1.88,0,NaN,64.7418882779
-83.819,1.88,0,100.8,64.7217579661
-83.926,1.88,0,100.83,64.7025291551
-84.033,1.88,0,100.4,64.6833031181
-84.14,1.88,0,NaN,64.6640798677
-84.25,1.88,0,100.07,64.6443205655
-84.355,1.88,0,100.14,64.6254621852
-84.46,1.88,0,99.72,64.6066065242
-84.565,1.88,0,NaN,64.5877535942
-84.673,1.88,0,99.183,64.5683648704
-84.777,1.88,0,NaN,64.5496970018
-84.884,1.88,0,99.108,64.5304934695
-84.987,1.88,0,NaN,64.5120105513
-85.2,1.88,0,98.911,64.473797122
-85.301,1.88,0,98.82,64.4556811793
-85.402,1.88,0,NaN,64.4375678499
-85.505,1.88,0,NaN,64.419098543
-85.803,1.88,0,99.808,64.3656785407
-85.896,1.88,0,99.742,64.3490119347
-85.988,1.88,0,NaN,64.3325267704
-86.079,1.88,0,100.02,64.3162229832
-86.164,1.88,0,100.13,64.3009961454
-86.248,1.88,0,NaN,64.2859503268
-86.334,1.88,0,99.864,64.2705482165
-86.417,1.88,0,99.776,64.2556852585
-86.499,1.88,0,99.665,64.241003181
-86.581,1.88,0,NaN,64.2263229067
-86.667,1.88,0,99.217,64.210928465
-86.748,1.88,0,NaN,64.196430874
-86.832,1.88,0,99.107,64.181398211
-86.912,1.88,0,99.34,64.1670831702
-86.992,1.88,0,NaN,64.1527698721
-87.074,1.88,0,99.171,64.1381005556
-87.152,1.88,0,NaN,64.1241485246
-87.312,1.88,0,NaN,64.0955342092
-92.377,1.88,0,NaN,63.1935812667
-92.625,1.88,0,NaN,63.1496228793
-92.707,1.88,0,NaN,63.1350926834
-92.955,1.88,0,NaN,63.0911611807
-93.203,1.88,0,99.928,63.047250052
-93.282,1.88,0,99.703,63.0332665351
-93.362,1.88,0,99.401,63.0191081384
-93.441,1.88,0,99.325,63.0051288265
-93.521,1.88,0,99.284,62.9909746975
-93.6,1.88,0,99.601,62.9769996095
-93.68,1.88,0,NaN,62.9628497676
-93.921,1.88,0,NaN,62.9202364686
-94.004,1.88,0,100.4,62.9055650901
-94.084,1.88,0,100.16,62.8914262272
-94.164,1.88,0,NaN,62.877289553
-94.328,1.88,0,NaN,62.8483162338
-94.411,1.88,0,99.371,62.8336564342
-94.491,1.88,0,99.174,62.8195287567
-94.571,1.88,0,99.253,62.8054032926
-94.652,1.88,0,99.639,62.7911035201
-94.732,1.88,0,99.817,62.7769825248
-94.812,1.88,0,100.1,62.7628637574
-94.893,1.88,0,100.25,62.7485707801
-94.973,1.88,0,100.26,62.7344565109
-95.053,1.88,0,100.19,62.7203444839
-95.134,1.88,0,99.883,62.7060583461
-95.214,1.88,0,99.73,62.6919508465
-95.295,1.88,0,NaN,62.6776693024
-95.378,1.88,0,99.433,62.6630375327
-95.459,1.88,0,99.615,62.6487606881
-95.539,1.88,0,NaN,62.6346623865
-95.623,1.88,0,99.818,62.6198616197
-95.704,1.88,0,NaN,62.6055918337
-95.869,1.88,0,NaN,62.5765310058
-95.952,1.88,0,100.75,62.5619162183
-96.033,1.88,0,100.28,62.5476559822
-96.114,1.88,0,99.899,62.5333981099
-96.195,1.88,0,99.561,62.5191426062
-96.276,1.88,0,99.488,62.5048894762
-96.357,1.88,0,99.646,62.4906387247
-96.438,1.88,0,100.02,62.4763903567
-96.519,1.88,0,NaN,62.4621443772
-96.603,1.88,0,100.37,62.4473732967
-96.684,1.88,0,100.54,62.4331321976
-96.765,1.88,0,NaN,62.4188935019
-96.85,1.88,0,NaN,62.4039542505
-97.016,1.88,0,99.78,62.3747864396
-97.097,1.88,0,99.448,62.360557646
-97.178,1.88,0,99.461,62.3463312808
-97.259,1.88,0,NaN,62.3321073488
-97.429,1.88,0,NaN,62.3022625864
-97.578,1.88,0,NaN,62.2761133972
-102.87,1.88,0,NaN,61.352994421
-103.12,1.88,0,NaN,61.309667234
-103.3,1.88,0,NaN,61.278488063
-103.56,1.88,0,99.328,61.2334758419
-103.64,1.88,0,99.43,61.2196317399
-103.73,1.88,0,99.865,61.204060404
-103.81,1.88,0,NaN,61.1902221358
-103.9,1.88,0,NaN,61.1746573742
-103.99,1.88,0,99.491,61.1590961022
-104.07,1.88,0,NaN,61.1452667951
-104.24,1.88,0,NaN,61.1158887089
-104.41,1.88,0,100.14,61.0865231577
-104.5,1.88,0,NaN,61.0709817786
-104.67,1.88,0,NaN,61.0416354802
-104.76,1.88,0,99.738,61.0261043198
-104.84,1.88,0,NaN,61.0123018234
-105.02,1.88,0,99.905,60.9812564826
-105.1,1.88,0,NaN,60.9674631307
-105.19,1.88,0,NaN,60.9519489843
-105.28,1.88,0,NaN,60.9364384169
-105.45,1.88,0,NaN,60.9071504653
-105.54,1.88,0,NaN,60.8916502719
-105.71,1.88,0,NaN,60.8623819644
-105.8,1.88,0,NaN,60.8468921966
-105.89,1.88,0,99.939,60.8314060496
-105.98,1.88,0,99.534,60.8159235295
-106.06,1.88,0,99.275,60.8021643393
-106.15,1.88,0,99.034,60.7866886869
-106.24,1.88,0,NaN,60.7712166792
-106.32,1.88,0,99.859,60.7574668481
-106.41,1.88,0,99.898,60.7420017415
-106.5,1.88,0,NaN,60.7265402971
-106.68,1.88,0,99.422,60.6956284199
-106.76,1.88,0,NaN,60.6818945306
-106.85,1.88,0,99.846,60.6664473867
-106.94,1.88,0,NaN,60.6510039348
-107.03,1.88,0,NaN,60.6355641811
-107.2,1.88,0,NaN,60.6064103135
-107.29,1.88,0,NaN,60.5909812774
-107.47,1.88,0,NaN,60.5601343765
-107.56,1.88,0,99.497,60.5447165238
-107.64,1.88,0,99.573,60.5310149052
-107.73,1.88,0,NaN,60.5156041215
-107.91,1.88,0,99.83,60.4847938138
-107.99,1.88,0,99.498,60.4711051726
-108.08,1.88,0,99.3,60.4557090106
-108.17,1.88,0,99.484,60.4403166231
-108.25,1.88,0,NaN,60.4266376745
-108.34,1.88,0,NaN,60.4112524329
-108.62,1.88,0,99.598,60.3634115123
-108.7,1.88,0,100.05,60.3497494439
-108.79,1.88,0,99.692,60.3343832207
-108.88,1.88,0,NaN,60.3190208191
-109.05,1.88,0,NaN,60.2900133968
-109.23,1.88,0,99.695,60.2593145844
-109.32,1.88,0,NaN,60.2439709509
-109.41,1.88,0,NaN,60.2286311737
-109.58,1.88,0,NaN,60.1996665815
-109.68,1.88,0,NaN,60.1826350391
-109.86,1.88,0,99.668,60.1519903388
-109.95,1.88,0,99.737,60.1366738231
-110.03,1.88,0,99.76,60.1230624142
-110.12,1.88,0,NaN,60.1077532652
-110.21,1.88,0,99.322,60.0924480246
-110.3,1.88,0,99.763,60.0771466984
-110.39,1.88,0,NaN,60.0618492922
-110.48,1.88,0,99.51,60.046555812
-110.57,1.88,0,99.409,60.0312662635
-110.65,1.88,0,99.67,60.0176788592
-110.74,1.88,0,NaN,60.0023967532
-110.83,1.88,0,NaN,59.9871185956
-110.92,1.88,0,NaN,59.9718443924
-111.11,1.88,0,99.335,59.9396118638
-111.2,1.88,0,NaN,59.9243499996
-111.37,1.88,0,NaN,59.8955328922
-111.56,1.88,0,99.426,59.8633423803
-111.65,1.88,0,NaN,59.8481004635
-111.83,1.88,0,99.049,59.8176286555
-111.91,1.88,0,NaN,59.8040907861
-112.01,1.88,0,99.255,59.7871729199
-112.09,1.88,0,99.089,59.7736422084
-112.18,1.88,0,98.971,59.7584239685
-112.27,1.88,0,99.311,59.7432097688
-112.36,1.88,0,99.441,59.7279996151
-112.45,1.88,0,99.197,59.7127935129
-112.53,1.88,0,99.07,59.6992803834
-112.62,1.88,0,NaN,59.6840819496
-112.9,1.88,0,NaN,59.6368239732
-112.99,1.88,0,99.189,59.621642299
-113.08,1.88,0,NaN,59.6064647159
-113.26,1.88,0,NaN,59.5761218452
-113.36,1.88,0,NaN,59.559271792
-113.54,1.88,0,NaN,59.5289545007
-113.72,1.88,0,99.104,59.4986537103
-113.81,1.88,0,99.468,59.4835095169
-113.9,1.88,0,99.853,59.4683694655
-113.99,1.88,0,NaN,59.4532335615
-114.08,1.88,0,NaN,59.4381018105
-114.17,1.88,0,NaN,59.4229742181
-114.45,1.88,0,99.51,59.3759372516
-114.54,1.88,0,99.791,59.3608268135
-114.63,1.88,0,99.751,59.3457205621
-114.72,1.88,0,99.422,59.3306185029
-114.81,1.88,0,NaN,59.3155206415
-114.99,1.88,0,99.444,59.2853375336
-115.08,1.88,0,NaN,59.2702522981
-115.17,1.88,0,NaN,59.2551712823
-115.35,1.88,0,99.569,59.225021931
-115.44,1.88,0,99.394,59.2099536065
-115.53,1.88,0,NaN,59.1948895234
-115.72,1.88,0,99.497,59.1631015228
-115.81,1.88,0,NaN,59.1480506696
-115.99,1.88,0,NaN,59.1179617593
-116.17,1.88,0,99.326,59.0878899464
-116.26,1.88,0,99.257,59.0728604649
-116.35,1.88,0,99.06,59.0578352739
-116.44,1.88,0,99.159,59.0428143788
-116.53,1.88,0,99.218,59.0277977847
-116.62,1.88,0,NaN,59.0127854973
-116.8,1.88,0,99.267,58.9827738631
-116.89,1.88,0,99.195,58.9677745272
-116.98,1.88,0,99.003,58.952779519
-117.07,1.88,0,99.14,58.937788844
-117.16,1.88,0,99.093,58.9228025073
-117.25,1.88,0,98.987,58.9078205144
-117.33,1.88,0,NaN,58.8945068382
-117.52,1.88,0,NaN,58.8629006507
-117.7,1.88,0,99.604,58.8329758901
-117.79,1.88,0,NaN,58.8180200701
-117.89,1.88,0,NaN,58.8014076303
-117.98,1.88,0,NaN,58.7864610643
-118.16,1.88,0,99.873,58.7565811122
-118.25,1.88,0,100.03,58.7416477365
-118.34,1.88,0,99.688,58.7267187681
-118.43,1.88,0,99.748,58.7117942121
-118.52,1.88,0,99.823,58.6968740737
-118.61,1.88,0,NaN,58.6819583581
-118.8,1.88,0,99.428,58.6504841726
-118.89,1.88,0,NaN,58.6355822498
-118.98,1.88,0,NaN,58.6206847709
-119.16,1.88,0,NaN,58.5909031659
-119.35,1.88,0,99.162,58.5594863798
-119.44,1.88,0,99.241,58.544611695
-119.53,1.88,0,NaN,58.5297414855
-119.63,1.88,0,NaN,58.5132242856
-119.94,1.88,0,NaN,58.4620561931
-131.94,1.88,0,98.443,56.52432141
-132.03,1.88,0,NaN,56.510118959
-132.13,1.88,0,98.331,56.4943444574
-132.23,1.88,0,98.951,56.4785762767
-132.32,1.88,0,NaN,56.4643903228
-132.42,1.88,0,NaN,56.4486341666
-132.61,1.88,0,NaN,56.4187149322
-132.8,1.88,0,98.294,56.388818611
-132.9,1.88,0,98.803,56.373092921
-133,1.88,0,98.669,56.3573735941
-133.09,1.88,0,98.249,56.3432316446
-133.19,1.88,0,NaN,56.3275244222
-133.28,1.88,0,98.35,56.3133933757
-133.38,1.88,0,NaN,56.2976982773
-133.68,1.88,0,NaN,56.2506513371
-133.78,1.88,0,NaN,56.2349818266
-133.87,1.88,0,99.044,56.2208847477
-133.97,1.88,0,98.521,56.2052274212
-134.07,1.88,0,NaN,56.1895765152
-134.26,1.88,0,98.563,56.1598575009
-134.36,1.88,0,NaN,56.144225244
-134.45,1.88,0,NaN,56.1301617196
-134.55,1.88,0,98.869,56.1145417051
-134.65,1.88,0,98.359,56.0989281416
-134.75,1.88,0,NaN,56.0833210342
-135.04,1.88,0,98.743,56.038096981
-135.14,1.88,0,NaN,56.0225151027
-135.24,1.88,0,98.672,56.006939706
-135.33,1.88,0,98.308,55.9929273951
-135.43,1.88,0,NaN,55.9773643279
-135.53,1.88,0,NaN,55.9618077572
-135.73,1.88,0,98.828,55.9307141261
-135.82,1.88,0,98.101,55.9167304878
-135.92,1.88,0,NaN,55.9011993027
-136.02,1.88,0,NaN,55.8856746393
-136.12,1.88,0,98.624,55.8701565025
-136.21,1.88,0,98.724,55.8561957638
-136.31,1.88,0,NaN,55.8406900416
-136.41,1.88,0,98.899,55.8251908607
-136.51,1.88,0,NaN,55.8096982261
-136.7,1.88,0,98.57,55.7802802735
-136.8,1.88,0,NaN,55.7648066515
-136.9,1.88,0,NaN,55.7493395953
-137.19,1.88,0,NaN,55.7045223075
-137.29,1.88,0,99.029,55.6890809052
-137.39,1.88,0,98.289,55.6736460928
-137.49,1.88,0,NaN,55.6582178753
-137.59,1.88,0,NaN,55.6427962575
-137.69,1.88,0,98.579,55.6273812444
-137.78,1.88,0,NaN,55.6135133837
-137.88,1.88,0,98.611,55.5981109328
-137.98,1.88,0,98.574,55.5827151007
-138.08,1.88,0,NaN,55.5673258921
-138.18,1.88,0,NaN,55.5519433119
-138.37,1.88,0,NaN,55.522734688
-138.57,1.88,0,98.783,55.4920146736
-138.67,1.88,0,NaN,55.4766646418
-138.87,1.88,0,NaN,55.4459845526
-139.07,1.88,0,98.594,55.4153311275
-139.17,1.88,0,98.282,55.4000144258
-139.27,1.88,0,NaN,55.3847044043
-139.47,1.88,0,98.466,55.3541044203
-139.56,1.88,0,98.036,55.3403431611
-139.66,1.88,0,NaN,55.3250592367
-139.76,1.88,0,97.902,55.3097820153
-139.86,1.88,0,NaN,55.2945115014
-139.96,1.88,0,NaN,55.2792476996
-140.06,1.88,0,NaN,55.2639906147
-140.26,1.88,0,99.026,55.2334966134
-140.36,1.88,0,NaN,55.2182597062
-140.46,1.88,0,98.926,55.203029534
-140.55,1.88,0,98.15,55.1893281413
-140.65,1.88,0,NaN,55.1741107781
-140.75,1.88,0,98.17,55.1589001631
-140.85,1.88,0,98.667,55.1436963008
-140.95,1.88,0,98.182,55.1284991956
-141.04,1.88,0,98.666,55.1148275819
-141.14,1.88,0,98.419,55.0996433276
-141.24,1.88,0,98.742,55.0844658433
-141.34,1.88,0,98.197,55.0692951336
-141.43,1.88,0,NaN,55.0556472907
-141.53,1.88,0,98.09,55.0404894647
-141.63,1.88,0,98.774,55.0253384261
-141.73,1.88,0,98.147,55.0101941792
-141.83,1.88,0,98.69,54.9950567284
-141.92,1.88,0,97.941,54.981438837
-142.02,1.88,0,98.542,54.9663143109
-142.12,1.88,0,NaN,54.9511965935
-142.31,1.88,0,NaN,54.9224917041
-142.42,1.88,0,NaN,54.9058843372
-142.52,1.88,0,NaN,54.8907938981
-142.71,1.88,0,97.659,54.8621408848
-142.81,1.88,0,98.348,54.8470702653
-142.91,1.88,0,NaN,54.8320064886
-143.01,1.88,0,98.417,54.8169495588
